Adj Close,action,Stop_loss
20.130260467529297,buy,18.117234420776366
19.597248077392578,sell,17.63752326965332
19.86375617980957,buy,17.877380561828613
19.606130599975586,sell,17.645517539978027
20.698814392089844,buy,18.62893295288086
19.428457260131836,sell,17.485611534118654
21.409502029418945,buy,19.26855182647705
19.20636749267578,sell,17.285730743408205
19.83710289001465,buy,17.853392601013184
26.90287208557129,sell,24.212584877014162
27.949249267578125,buy,25.154324340820313
32.522850036621094,sell,29.270565032958984
36.29008865356445,buy,32.661079788208006
34.97999954223633,sell,31.481999588012695
38.16999816894531,buy,34.35299835205078
35.099998474121094,sell,31.589998626708987
37.31999969482422,buy,33.587999725341795
