Adj Close,action,Stop_loss
14.089276313781738,buy,12.680348682403565
13.392247200012207,sell,12.053022480010986
14.684073448181152,buy,13.215666103363038
13.624588966369629,sell,12.262130069732667
13.129800796508789,buy,11.81682071685791
12.708917617797852,sell,11.438025856018067
13.266073226928711,buy,11.93946590423584
12.699311256408691,sell,11.429380130767823
12.545614242553711,buy,11.29105281829834
11.611906051635742,sell,10.450715446472168
11.738227844238281,buy,10.564405059814453
11.38487434387207,sell,10.246386909484864
12.156234741210938,buy,10.940611267089844
11.111481666564941,sell,10.000333499908448
12.556559562683105,buy,11.300903606414796
12.238703727722168,sell,11.014833354949952
12.914764404296875,buy,11.623287963867188
12.556849479675293,sell,11.301164531707764
13.431753158569336,buy,12.088577842712402
