Adj Close,action,Stop_loss
8.686973571777344,buy,7.818276214599609
8.493432998657227,sell,7.644089698791504
9.230375289916992,buy,8.307337760925293
8.254383087158203,sell,7.428944778442383
8.779680252075195,buy,7.901712226867676
8.292807579040527,sell,7.463526821136475
8.939311981201172,buy,8.045380783081056
9.582172393798828,sell,8.623955154418946
10.445137023925781,buy,9.400623321533203
11.348806381225586,sell,10.213925743103028
12.478939056396484,buy,11.231045150756836
12.03036880493164,sell,10.827331924438477
12.901704788208008,buy,11.611534309387208
12.505642890930176,sell,11.255078601837159
12.891803741455078,buy,11.60262336730957
12.644265174865723,sell,11.379838657379151
12.901704788208008,buy,11.611534309387208
12.654166221618652,sell,11.388749599456787
13.040326118469238,buy,11.736293506622316
12.168991088867188,sell,10.95209197998047
13.852252006530762,buy,12.467026805877685
