Adj Close,action,Stop_loss
15.551324844360352,buy,13.996192359924317
15.276079177856445,sell,13.7484712600708
16.33405113220215,buy,14.700646018981933
15.17286205291748,sell,13.655575847625732
15.688946723937988,buy,14.12005205154419
15.05244255065918,sell,13.547198295593262
16.144821166992188,buy,14.53033905029297
15.74384880065918,sell,14.169463920593262
16.921363830566406,buy,15.229227447509766
16.677629470825195,sell,15.009866523742676
16.858810424804688,buy,15.172929382324218
16.315269470214844,sell,14.68374252319336
16.70480728149414,buy,15.034326553344727
15.980085372924805,sell,14.382076835632324
16.876928329467773,buy,15.189235496520997
