Adj Close,action,Stop_loss
25.811750411987305,buy,23.230575370788575
25.24931526184082,sell,22.72438373565674
26.44282341003418,buy,23.79854106903076
25.143224716186523,sell,22.628902244567872
28.096052169799805,buy,25.286446952819826
35.40275955200195,sell,31.86248359680176
37.62296676635742,buy,33.86067008972168
36.375892639160156,sell,32.73830337524414
38.22894287109375,buy,34.40604858398438
34.92671203613281,sell,31.434040832519532
32.09660339355469,buy,28.886943054199218
29.86602783203125,sell,26.879425048828125
33.30072021484375,buy,29.970648193359377
