Adj Close,action,Stop_loss
4.895473957061768,buy,4.405926561355591
4.775086879730225,sell,4.297578191757203
5.087142467498779,buy,4.5784282207489015
4.958043098449707,sell,4.462238788604736
5.1243672370910645,buy,4.611930513381958
5.222658634185791,sell,4.700392770767212
5.861661911010742,buy,5.275495719909668
5.304505348205566,sell,4.77405481338501
5.63205623626709,buy,5.068850612640381
5.431885719299316,sell,4.888697147369385
5.732141494750977,buy,5.158927345275879
5.94926118850708,sell,5.354335069656372
6.244265556335449,buy,5.619839000701904
