Adj Close,action,Stop_loss
21.771352767944336,buy,19.5942174911499
20.605371475219727,sell,18.544834327697753
21.79046630859375,buy,19.611419677734375
20.414226531982422,sell,18.37280387878418
22.975563049316406,buy,20.678006744384767
20.862834930419922,sell,18.77655143737793
23.0056095123291,buy,20.70504856109619
22.888731002807617,sell,20.599857902526857
20.278440475463867,buy,18.250596427917483
19.109655380249023,sell,17.198689842224123
19.869365692138672,buy,17.882429122924805
19.226533889770508,sell,17.303880500793458
20.40999984741211,buy,18.3689998626709
