Adj Close,action,Stop_loss
30.67469024658203,buy,27.60722122192383
29.98707389831543,sell,26.98836650848389
30.420156478881836,buy,27.378140830993654
28.113670349121094,sell,25.302303314208984
31.019481658935547,buy,27.917533493041994
30.91825294494629,sell,27.82642765045166
30.56439971923828,buy,27.507959747314455
30.00649642944336,sell,27.005846786499024
30.843442916870117,buy,27.759098625183107
30.38692855834961,sell,27.34823570251465
31.29045867919922,buy,28.1614128112793
30.491548538208008,sell,27.44239368438721
29.639469146728516,buy,26.675522232055666
28.574344635009766,sell,25.71691017150879
31.22459602355957,buy,28.102136421203614
28.730274200439453,sell,25.85724678039551
30.60548973083496,buy,27.544940757751466
