Adj Close,action,Stop_loss
15.551324844360352,buy,13.996192359924317
15.276080131530762,sell,13.748472118377686
16.33405113220215,buy,14.700646018981933
15.17286205291748,sell,13.655575847625732
15.688946723937988,buy,14.12005205154419
15.052443504333496,sell,13.547199153900147
15.929788589477539,buy,14.336809730529785
16.363136291503906,sell,14.726822662353516
16.92136573791504,buy,15.229229164123536
16.623275756835938,sell,14.960948181152345
17.157756805419922,buy,15.44198112487793
16.505508422851562,sell,14.854957580566406
16.741043090820312,buy,15.066938781738282
15.980085372924805,sell,14.382076835632324
16.876928329467773,buy,15.189235496520997
