Adj Close,action,Stop_loss
17.373701095581055,buy,15.63633098602295
17.248502731323242,sell,15.523652458190918
18.317502975463867,buy,16.485752677917482
17.094409942626953,sell,15.384968948364259
18.307872772216797,buy,16.47708549499512
24.37990379333496,sell,21.941913414001466
25.619558334350586,buy,23.05760250091553
23.860780715942383,sell,21.474702644348145
25.687957763671875,buy,23.11916198730469
25.344989776611328,sell,22.810490798950195
25.1021671295166,buy,22.59195041656494
22.297950744628906,sell,20.068155670166018
25.709280014038086,buy,23.13835201263428
