Adj Close,action,Stop_loss
18.943098068237305,buy,17.048788261413574
18.42129898071289,sell,16.579169082641602
19.598485946655273,buy,17.638637351989747
19.013456344604492,sell,17.112110710144044
19.409765243530273,buy,17.468788719177248
17.966066360473633,sell,16.16945972442627
19.136125564575195,buy,17.222513008117676
17.984935760498047,sell,16.186442184448243
20.50433921813965,buy,18.453905296325683
19.80510711669922,sell,17.824596405029297
21.170978546142578,buy,19.05388069152832
20.569866180419922,sell,18.51287956237793
16.524505615234375,buy,14.872055053710938
