Adj Close,action,Stop_loss
60.80936813354492,buy,54.72843132019043
58.59019088745117,sell,52.73117179870606
42.57052230834961,buy,38.31347007751465
40.62873840332031,sell,36.56586456298828
42.402099609375,buy,38.1618896484375
38.7400016784668,sell,34.866001510620116
41.650001525878906,buy,37.48500137329102
39.130001068115234,sell,35.21700096130371
37.689998626708984,buy,33.92099876403809
35.560001373291016,sell,32.004001235961915
38.54999923706055,buy,34.694999313354494
34.810001373291016,sell,31.329001235961915
39.18000030517578,buy,35.262000274658206
