Adj Close,action,Stop_loss
14.189091682434082,buy,12.770182514190674
14.093101501464844,sell,12.68379135131836
14.60795783996582,buy,13.147162055969238
26.113061904907227,sell,23.501755714416504
28.50166893005371,buy,25.651502037048342
26.46739959716797,sell,23.820659637451172
25.988704681396484,buy,23.389834213256837
25.065147399902344,sell,22.55863265991211
28.860000610351562,buy,25.974000549316408
