Adj Close,action,Stop_loss
22.625272750854492,buy,20.362745475769042
22.425491333007812,sell,20.182942199707032
23.734060287475586,buy,21.36065425872803
22.135807037353516,sell,19.922226333618166
20.66741371154785,buy,18.600672340393068
18.629638671875,sell,16.7666748046875
20.22789192199707,buy,18.205102729797364
19.688480377197266,sell,17.71963233947754
21.67630958557129,buy,19.50867862701416
19.558624267578125,sell,17.602761840820314
18.749509811401367,buy,16.874558830261233
17.351037979125977,sell,15.61593418121338
18.160152435302734,buy,16.34413719177246
