Adj Close,action,Stop_loss
60.80936813354492,buy,54.72843132019043
58.59019088745117,sell,52.73117179870606
41.99591064453125,buy,37.796319580078126
39.060001373291016,sell,35.154001235961914
41.52000045776367,buy,37.3680004119873
40.029998779296875,sell,36.026998901367186
41.220001220703125,buy,37.098001098632814
39.130001068115234,sell,35.21700096130371
37.27000045776367,buy,33.54300041198731
36.279998779296875,sell,32.651998901367186
37.9900016784668,buy,34.19100151062012
34.779998779296875,sell,31.301998901367188
37.84000015258789,buy,34.0560001373291
