Adj Close,action,Stop_loss
17.0284423828125,buy,15.32559814453125
16.508255004882812,sell,14.857429504394531
17.437772750854492,buy,15.693995475769043
16.775955200195312,sell,15.098359680175781
17.08083724975586,buy,15.372753524780274
16.52312469482422,sell,14.870812225341798
17.0139102935791,buy,15.312519264221192
16.114137649536133,sell,14.50272388458252
18.739490509033203,buy,16.865541458129883
20.722585678100586,sell,18.65032711029053
21.299068450927734,buy,19.16916160583496
20.299835205078125,sell,18.269851684570312
21.821744918823242,buy,19.639570426940917
20.76776695251465,sell,18.690990257263184
21.95682144165039,buy,19.761139297485354
21.052814483642578,sell,18.947533035278322
24.123186111450195,buy,21.710867500305177
28.00477409362793,sell,25.204296684265138
29.322214126586914,buy,26.389992713928223
