Adj Close,action,Stop_loss
8.773357391357422,buy,7.8960216522216795
8.577893257141113,sell,7.720103931427002
9.322162628173828,buy,8.389946365356446
8.336463928222656,sell,7.502817535400391
8.794438362121582,buy,7.914994525909424
8.37527084350586,sell,7.537743759155274
9.028204917907715,buy,8.125384426116943
9.677457809448242,sell,8.709712028503418
11.058777809143066,buy,9.95290002822876
11.63430404663086,sell,10.470873641967774
12.497525215148926,buy,11.247772693634033
12.260000228881836,sell,11.034000205993653
13.989999771118164,buy,12.590999794006349
