Adj Close,action,Stop_loss
38.793582916259766,buy,34.91422462463379
38.0970573425293,sell,34.28735160827637
38.793582916259766,buy,34.91422462463379
38.63227462768555,sell,34.76904716491699
40.6702766418457,buy,36.60324897766113
38.362937927246094,sell,34.52664413452148
38.91059494018555,buy,35.01953544616699
37.51203536987305,sell,33.76083183288574
38.742271423339844,buy,34.86804428100586
37.29257583618164,sell,33.56331825256348
37.83043670654297,buy,34.047393035888675
36.80244064331055,sell,33.12219657897949
37.74232482910156,buy,33.968092346191405
37.31411361694336,sell,33.582702255249025
38.648162841796875,buy,34.783346557617186
