Adj Close,action,Stop_loss
43.53232192993164,buy,39.17908973693848
42.91291809082031,sell,38.62162628173828
40.57872772216797,buy,36.52085494995117
39.743953704833984,sell,35.769558334350585
41.92937469482422,buy,37.736437225341795
40.006160736083984,sell,36.005544662475586
41.25634002685547,buy,37.130706024169925
39.03505325317383,sell,35.131547927856445
41.129905700683594,buy,37.01691513061524
39.59198760986328,sell,35.632788848876956
40.12651062011719,buy,36.11385955810547
38.8417854309082,sell,34.957606887817384
41.12052536010742,buy,37.00847282409668
