Adj Close,action,Stop_loss
8.46010684967041,buy,7.614096164703369
8.495916366577148,sell,7.646324729919434
7.102257251739502,buy,6.392031526565552
6.691985607147217,sell,6.022787046432495
7.020203113555908,buy,6.318182802200318
6.7102203369140625,sell,6.039198303222657
6.615877628326416,buy,5.954289865493775
6.751687049865723,sell,6.07651834487915
7.527743339538574,buy,6.774969005584717
6.926299571990967,sell,6.233669614791871
6.139999866485596,buy,5.525999879837037
5.050000190734863,sell,4.5450001716613775
6.03000020980835,buy,5.427000188827515
