Adj Close,action,Stop_loss
31.969453811645508,buy,28.772508430480958
31.699623107910156,sell,28.529660797119142
33.033782958984375,buy,29.730404663085938
31.99313735961914,sell,28.79382362365723
30.027475357055664,buy,27.024727821350098
29.16472053527832,sell,26.24824848175049
30.739028930664062,buy,27.665126037597656
30.00969123840332,sell,27.00872211456299
30.616918563842773,buy,27.5552267074585
39.11808395385742,sell,35.20627555847168
39.01225662231445,buy,35.111030960083006
36.53971481323242,sell,32.88574333190918
32.56633377075195,buy,29.30970039367676
31.55615234375,sell,28.400537109375
33.672725677490234,buy,30.30545310974121
