Adj Close,action,Stop_loss
38.7935791015625,buy,34.91422119140625
38.07942199707031,sell,34.271479797363284
38.7935791015625,buy,34.91422119140625
38.336002349853516,sell,34.50240211486817
40.67028045654297,buy,36.60325241088867
38.59636688232422,sell,34.7367301940918
39.15300369262695,buy,35.23770332336426
36.600440979003906,sell,32.94039688110352
38.60287857055664,buy,34.74259071350098
36.78146743774414,sell,33.10332069396973
38.2612190246582,buy,34.43509712219238
36.88250732421875,sell,33.19425659179688
38.63835144042969,buy,34.77451629638672
