Adj Close,action,Stop_loss
18.800432205200195,buy,16.920388984680176
19.141756057739258,sell,17.227580451965334
18.222501754760742,buy,16.400251579284667
17.079391479492188,sell,15.371452331542969
14.460000038146973,buy,13.014000034332275
