Adj Close,action,Stop_loss
17.0284423828125,buy,15.32559814453125
16.508256912231445,sell,14.857431221008301
17.437772750854492,buy,15.693995475769043
16.775955200195312,sell,15.098359680175781
17.08083724975586,buy,15.372753524780274
16.52312469482422,sell,14.870812225341798
17.0139102935791,buy,15.312519264221192
18.144207000732422,sell,16.32978630065918
18.985458374023438,buy,17.086912536621096
20.07550811767578,sell,18.067957305908205
21.859092712402344,buy,19.67318344116211
21.54146957397461,sell,19.387322616577148
22.20929527282715,buy,19.988365745544435
21.647342681884766,sell,19.48260841369629
23.105159759521484,buy,20.794643783569338
