Adj Close,action,Stop_loss
47.91999816894531,buy,43.12799835205078
44.86000061035156,sell,40.374000549316406
45.61000061035156,buy,41.04900054931641
42.75,sell,38.475
46.86000061035156,buy,42.17400054931641
44.529998779296875,sell,40.07699890136719
46.04999923706055,buy,41.444999313354494
43.02000045776367,sell,38.718000411987305
45.97999954223633,buy,41.3819995880127
39.900001525878906,sell,35.91000137329102
44.099998474121094,buy,39.689998626708984
42.66999816894531,sell,38.40299835205078
45.22999954223633,buy,40.7069995880127
