Adj Close,action,Stop_loss
17.373701095581055,buy,15.63633098602295
17.248502731323242,sell,15.523652458190918
18.317506790161133,buy,16.48575611114502
17.60483741760254,sell,15.844353675842285
18.307870864868164,buy,16.47708377838135
24.37017059326172,sell,21.93315353393555
25.131010055541992,buy,22.617909049987794
23.636049270629883,sell,21.272444343566896
26.176509857177734,buy,23.55885887145996
25.19792366027832,sell,22.678131294250488
26.214975357055664,buy,23.5934778213501
21.770835876464844,sell,19.59375228881836
25.709280014038086,buy,23.13835201263428
