Adj Close,action,Stop_loss
4.579797267913818,buy,4.121817541122437
4.506226539611816,sell,4.055603885650635
4.837296009063721,buy,4.353566408157349
4.451047897338867,sell,4.00594310760498
4.938455581665039,buy,4.4446100234985355
4.588993072509766,sell,4.130093765258789
3.6397602558135986,buy,3.275784230232239
3.3691110610961914,sell,3.0321999549865724
3.882410764694214,buy,3.4941696882247926
3.3548567295074463,sell,3.0193710565567016
3.579136610031128,buy,3.2212229490280153
3.2800965309143066,sell,2.952086877822876
3.621574640274048,buy,3.259417176246643
3.461244583129883,sell,3.1151201248168947
2.299999952316284,buy,2.0699999570846557
