Adj Close,action,Stop_loss
25.18871307373047,buy,22.669841766357422
25.44999122619629,sell,22.90499210357666
25.888330459594727,buy,23.299497413635255
24.433042526245117,sell,21.989738273620606
26.712406158447266,buy,24.04116554260254
25.897098541259766,sell,23.30738868713379
27.37868309020996,buy,24.640814781188965
26.300369262695312,sell,23.670332336425783
27.0257625579834,buy,24.32318630218506
25.898534774780273,sell,23.308681297302247
25.5936279296875,buy,23.03426513671875
24.689952850341797,sell,22.220957565307618
26.27813720703125,buy,23.650323486328126
24.573030471801758,sell,22.115727424621582
26.862747192382812,buy,24.176472473144532
24.790000915527344,sell,22.31100082397461
26.860000610351562,buy,24.174000549316407
