Adj Close,action,Stop_loss
4.895474433898926,buy,4.405926990509033
4.775086879730225,sell,4.297578191757203
5.0871429443359375,buy,4.578428649902344
4.9540839195251465,sell,4.458675527572632
5.124367713928223,buy,4.611930942535401
5.451345920562744,sell,4.90621132850647
5.559498310089111,buy,5.003548479080201
5.376217842102051,sell,4.838596057891846
5.861661911010742,buy,5.275495719909668
5.277209758758545,sell,4.749488782882691
5.750338554382324,buy,5.175304698944092
5.395491123199463,sell,4.855942010879517
5.732141494750977,buy,5.158927345275879
5.880426406860352,sell,5.292383766174317
6.322933197021484,buy,5.690639877319336
