Adj Close,action,Stop_loss
14.261372566223145,buy,12.835235309600831
13.719923973083496,sell,12.347931575775148
14.309717178344727,buy,12.878745460510254
12.90775203704834,sell,11.616976833343506
13.587172508239746,buy,12.228455257415773
12.684630393981934,sell,11.41616735458374
13.351725578308105,buy,12.016553020477295
12.65519905090332,sell,11.38967914581299
12.880834579467773,buy,11.592751121520996
11.904237747192383,sell,10.713813972473146
13.287302017211914,buy,11.958571815490723
12.576011657714844,sell,11.318410491943359
12.872969627380371,buy,11.585672664642335
11.809334754943848,sell,10.628401279449463
12.67416000366211,buy,11.406744003295898
11.3023681640625,sell,10.17213134765625
12.703981399536133,buy,11.43358325958252
