Adj Close,action,Stop_loss
14.261372566223145,buy,12.835235309600831
13.768267631530762,sell,12.391440868377686
13.719923973083496,buy,12.347931575775148
13.381519317626953,sell,12.043367385864258
13.802996635437012,buy,12.422696971893311
11.919431686401367,sell,10.72748851776123
12.71406078338623,buy,11.442654705047607
12.44758415222168,sell,11.202825736999513
13.041958808898926,buy,11.737762928009033
11.371952056884766,sell,10.23475685119629
12.654278755187988,buy,11.38885087966919
11.670166969299316,sell,10.503150272369385
12.703981399536133,buy,11.43358325958252
